weekendingdate,location,pct_hosp,date,MMWRYR,MMWRWK
2024-04-20T00:00:00.000,66,1.0,2024-04-20,2024,16
2020-12-19T00:00:00.000,17,0.9146,2020-12-19,2020,51
2022-11-26T00:00:00.000,29,0.9032,2022-11-26,2022,47
2022-12-03T00:00:00.000,30,0.9841,2022-12-03,2022,48
2021-10-30T00:00:00.000,37,0.8889,2021-10-30,2021,43
2024-12-21T00:00:00.000,78,0.5,2024-12-21,2024,51
2021-06-05T00:00:00.000,50,0.9333,2021-06-05,2021,22
2022-01-01T00:00:00.000,50,0.9333,2022-01-01,2021,52
2024-03-16T00:00:00.000,50,1.0,2024-03-16,2024,11
2023-02-25T00:00:00.000,19,0.9837,2023-02-25,2023,8
2023-07-22T00:00:00.000,19,0.9837,2023-07-22,2023,29
2025-05-17T00:00:00.000,19,0.935,2025-05-17,2025,20
2023-12-30T00:00:00.000,28,0.9717,2023-12-30,2023,52
2020-08-29T00:00:00.000,38,0.0,2020-08-29,2020,35
2021-01-30T00:00:00.000,35,0.9388,2021-01-30,2021,4
2022-09-17T00:00:00.000,47,0.8731,2022-09-17,2022,37
2021-03-27T00:00:00.000,53,0.9588,2021-03-27,2021,12
2022-02-19T00:00:00.000,53,0.9588,2022-02-19,2022,7
2023-01-28T00:00:00.000,53,0.9897,2023-01-28,2023,4
2025-02-01T00:00:00.000,53,0.9485,2025-02-01,2025,5
2024-07-20T00:00:00.000,01,0.0909,2024-07-20,2024,29
2022-04-02T00:00:00.000,19,0.9593,2022-04-02,2022,13
2022-05-07T00:00:00.000,19,0.9593,2022-05-07,2022,18
2020-11-14T00:00:00.000,18,0.7692,2020-11-14,2020,46
2023-04-15T00:00:00.000,28,1.0,2023-04-15,2023,15
2020-09-05T00:00:00.000,38,0.0,2020-09-05,2020,36
2022-01-22T00:00:00.000,35,0.3673,2022-01-22,2022,3
2023-05-13T00:00:00.000,35,0.9184,2023-05-13,2023,19
2020-10-17T00:00:00.000,47,0.0373,2020-10-17,2020,42
2023-02-04T00:00:00.000,47,0.8955,2023-02-04,2023,5
2021-06-26T00:00:00.000,53,0.9175,2021-06-26,2021,25
2022-05-21T00:00:00.000,53,0.9588,2022-05-21,2022,20
2023-02-18T00:00:00.000,53,0.9897,2023-02-18,2023,7
2020-12-19T00:00:00.000,01,0.9596,2020-12-19,2020,51
2021-02-27T00:00:00.000,01,0.9596,2021-02-27,2021,8
2022-04-23T00:00:00.000,19,0.9512,2022-04-23,2022,16
2020-08-15T00:00:00.000,38,0.0,2020-08-15,2020,33
2022-01-08T00:00:00.000,39,0.907,2022-01-08,2022,1
2023-05-13T00:00:00.000,39,0.9488,2023-05-13,2023,19
2023-11-11T00:00:00.000,39,0.9395,2023-11-11,2023,45
2022-11-05T00:00:00.000,47,0.8731,2022-11-05,2022,44
2024-02-10T00:00:00.000,47,0.9179,2024-02-10,2024,6
2025-01-25T00:00:00.000,47,0.9478,2025-01-25,2025,4
2020-09-12T00:00:00.000,53,0.0,2020-09-12,2020,37
2023-07-08T00:00:00.000,53,0.9897,2023-07-08,2023,27
2023-11-11T00:00:00.000,53,0.9897,2023-11-11,2023,45
2021-05-29T00:00:00.000,01,0.9596,2021-05-29,2021,21
2021-04-17T00:00:00.000,19,0.9593,2021-04-17,2021,15
2023-07-08T00:00:00.000,18,0.9441,2023-07-08,2023,27
2023-09-23T00:00:00.000,18,0.9441,2023-09-23,2023,38
2021-09-04T00:00:00.000,28,0.9245,2021-09-04,2021,35
2024-07-13T00:00:00.000,28,0.5472,2024-07-13,2024,28
2022-07-30T00:00:00.000,38,0.9796,2022-07-30,2022,30
2023-05-06T00:00:00.000,38,1.0,2023-05-06,2023,18
2021-12-25T00:00:00.000,35,0.3469,2021-12-25,2021,51
2022-06-18T00:00:00.000,39,0.9116,2022-06-18,2022,24
2024-07-06T00:00:00.000,47,0.4179,2024-07-06,2024,27
2021-10-23T00:00:00.000,53,0.5979,2021-10-23,2021,42
2024-01-13T00:00:00.000,53,0.9897,2024-01-13,2024,2
2022-04-09T00:00:00.000,01,0.9596,2022-04-09,2022,14
2023-04-15T00:00:00.000,01,0.9899,2023-04-15,2023,15
2022-06-18T00:00:00.000,19,0.9593,2022-06-18,2022,24
2023-09-09T00:00:00.000,19,0.9756,2023-09-09,2023,36
2025-01-25T00:00:00.000,19,0.9756,2025-01-25,2025,4
2020-11-14T00:00:00.000,28,0.9057,2020-11-14,2020,46
2021-04-10T00:00:00.000,28,0.9151,2021-04-10,2021,14
2022-10-29T00:00:00.000,28,0.9528,2022-10-29,2022,43
2025-05-10T00:00:00.000,28,0.8585,2025-05-10,2025,19
2025-09-20T00:00:00.000,28,0.8113,2025-09-20,2025,38
2022-11-19T00:00:00.000,38,0.9592,2022-11-19,2022,46
2024-08-31T00:00:00.000,38,0.2653,2024-08-31,2024,35
2025-06-21T00:00:00.000,38,0.9388,2025-06-21,2025,25
2022-11-12T00:00:00.000,35,0.9184,2022-11-12,2022,45
2025-09-06T00:00:00.000,35,0.8367,2025-09-06,2025,36
2021-11-06T00:00:00.000,39,0.907,2021-11-06,2021,44
2022-07-16T00:00:00.000,39,0.9116,2022-07-16,2022,28
2023-01-07T00:00:00.000,39,0.9349,2023-01-07,2023,1
2021-10-02T00:00:00.000,47,0.5672,2021-10-02,2021,39
2021-10-09T00:00:00.000,53,0.5979,2021-10-09,2021,40
2023-11-04T00:00:00.000,01,0.9899,2023-11-04,2023,44
2023-08-05T00:00:00.000,18,0.9301,2023-08-05,2023,31
2023-07-08T00:00:00.000,28,0.9717,2023-07-08,2023,27
2021-09-04T00:00:00.000,38,0.9796,2021-09-04,2021,35
2023-05-27T00:00:00.000,38,1.0,2023-05-27,2023,21
2025-08-16T00:00:00.000,35,0.8571,2025-08-16,2025,33
2021-01-23T00:00:00.000,47,0.8582,2021-01-23,2021,3
2023-05-20T00:00:00.000,47,0.9179,2023-05-20,2023,20
2020-10-10T00:00:00.000,53,0.0,2020-10-10,2020,41
2025-03-01T00:00:00.000,53,0.9897,2025-03-01,2025,9
2021-08-28T00:00:00.000,01,0.8283,2021-08-28,2021,34
2024-09-07T00:00:00.000,19,0.2683,2024-09-07,2024,36
2021-08-28T00:00:00.000,28,0.9245,2021-08-28,2021,34
2023-12-09T00:00:00.000,28,0.9623,2023-12-09,2023,49
2023-03-18T00:00:00.000,38,1.0,2023-03-18,2023,11
2023-04-22T00:00:00.000,47,0.9104,2023-04-22,2023,16
2023-06-24T00:00:00.000,47,0.9179,2023-06-24,2023,25
2022-03-26T00:00:00.000,53,0.9588,2022-03-26,2022,12
2024-07-20T00:00:00.000,53,0.9794,2024-07-20,2024,29
2025-05-24T00:00:00.000,01,0.9697,2025-05-24,2025,21
2023-06-17T00:00:00.000,28,0.9811,2023-06-17,2023,24
2023-04-08T00:00:00.000,38,1.0,2023-04-08,2023,14
2022-10-15T00:00:00.000,35,0.9184,2022-10-15,2022,41
2023-12-23T00:00:00.000,35,0.9184,2023-12-23,2023,51
2025-05-31T00:00:00.000,39,0.9163,2025-05-31,2025,22
2023-07-22T00:00:00.000,47,0.9179,2023-07-22,2023,29
2022-06-18T00:00:00.000,53,0.9588,2022-06-18,2022,24
2022-10-08T00:00:00.000,01,0.9596,2022-10-08,2022,40
2025-08-30T00:00:00.000,01,0.9495,2025-08-30,2025,35
2021-08-07T00:00:00.000,19,0.4472,2021-08-07,2021,31
2025-04-12T00:00:00.000,19,0.9512,2025-04-12,2025,15
2024-05-18T00:00:00.000,28,0.6132,2024-05-18,2024,20
2022-03-19T00:00:00.000,38,0.9796,2022-03-19,2022,11
2024-12-28T00:00:00.000,35,0.898,2024-12-28,2024,52
2022-05-21T00:00:00.000,39,0.9116,2022-05-21,2022,20
2021-09-25T00:00:00.000,47,0.5448,2021-09-25,2021,38
2022-04-16T00:00:00.000,47,0.8731,2022-04-16,2022,15
2024-03-16T00:00:00.000,53,0.9897,2024-03-16,2024,11
2024-03-30T00:00:00.000,53,0.9897,2024-03-30,2024,13
2022-05-07T00:00:00.000,28,0.9528,2022-05-07,2022,18
2023-01-14T00:00:00.000,28,1.0,2023-01-14,2023,2
2021-05-15T00:00:00.000,38,0.9796,2021-05-15,2021,19
2021-10-16T00:00:00.000,38,0.9796,2021-10-16,2021,41
2023-11-04T00:00:00.000,38,1.0,2023-11-04,2023,44
2021-06-05T00:00:00.000,35,0.9388,2021-06-05,2021,22
2022-07-30T00:00:00.000,35,0.9184,2022-07-30,2022,30
2022-03-26T00:00:00.000,47,0.8657,2022-03-26,2022,12
2022-11-26T00:00:00.000,47,0.8731,2022-11-26,2022,47
2024-03-30T00:00:00.000,47,0.9104,2024-03-30,2024,13
2025-08-02T00:00:00.000,47,0.9254,2025-08-02,2025,31
2023-02-04T00:00:00.000,01,0.9899,2023-02-04,2023,5
2021-12-04T00:00:00.000,19,0.374,2021-12-04,2021,48
2022-01-22T00:00:00.000,19,0.3902,2022-01-22,2022,3
2022-07-02T00:00:00.000,18,0.9441,2022-07-02,2022,26
2022-02-19T00:00:00.000,28,0.9528,2022-02-19,2022,7
2023-06-24T00:00:00.000,38,1.0,2023-06-24,2023,25
2021-03-06T00:00:00.000,35,0.9388,2021-03-06,2021,9
2023-01-07T00:00:00.000,35,0.9388,2023-01-07,2023,1
2021-09-18T00:00:00.000,47,0.5224,2021-09-18,2021,37
2025-06-21T00:00:00.000,53,0.9794,2025-06-21,2025,25
2020-12-12T00:00:00.000,01,0.9495,2020-12-12,2020,50
2025-04-26T00:00:00.000,01,0.9697,2025-04-26,2025,17
2021-02-27T00:00:00.000,19,0.9593,2021-02-27,2021,8
2020-11-21T00:00:00.000,18,0.7832,2020-11-21,2020,47
2021-06-05T00:00:00.000,18,0.9371,2021-06-05,2021,22
2022-01-01T00:00:00.000,18,0.9371,2022-01-01,2021,52
2021-06-12T00:00:00.000,28,0.9151,2021-06-12,2021,23
2021-09-25T00:00:00.000,28,0.9245,2021-09-25,2021,38
2021-12-18T00:00:00.000,38,0.9796,2021-12-18,2021,50
2023-06-17T00:00:00.000,38,1.0,2023-06-17,2023,24
2024-11-23T00:00:00.000,38,0.9388,2024-11-23,2024,47
2024-01-27T00:00:00.000,39,0.9395,2024-01-27,2024,4
2021-03-20T00:00:00.000,47,0.8657,2021-03-20,2021,11
2021-04-03T00:00:00.000,47,0.8657,2021-04-03,2021,13
2022-01-29T00:00:00.000,47,0.5224,2022-01-29,2022,4
2022-10-01T00:00:00.000,47,0.8731,2022-10-01,2022,39
2024-10-26T00:00:00.000,47,0.4403,2024-10-26,2024,43
2021-08-21T00:00:00.000,53,0.8969,2021-08-21,2021,33
2022-04-23T00:00:00.000,53,0.9588,2022-04-23,2022,16
2023-03-18T00:00:00.000,53,0.9897,2023-03-18,2023,11
2021-06-12T00:00:00.000,02,0.9167,2021-06-12,2021,23
2025-07-19T00:00:00.000,02,0.9167,2025-07-19,2025,29
2021-04-03T00:00:00.000,05,0.913,2021-04-03,2021,13
2021-05-08T00:00:00.000,05,0.913,2021-05-08,2021,18
2023-05-20T00:00:00.000,05,0.9457,2023-05-20,2023,20
2023-07-08T00:00:00.000,60,1.0,2023-07-08,2023,27
2024-06-01T00:00:00.000,13,0.2438,2024-06-01,2024,22
2024-07-13T00:00:00.000,13,0.2375,2024-07-13,2024,28
2022-08-06T00:00:00.000,15,0.8929,2022-08-06,2022,31
2023-11-25T00:00:00.000,20,0.9236,2023-11-25,2023,47
2025-04-26T00:00:00.000,69,1.0,2025-04-26,2025,17
2023-11-11T00:00:00.000,36,0.9706,2023-11-11,2023,45
2022-09-24T00:00:00.000,40,0.9143,2022-09-24,2022,38
2023-07-01T00:00:00.000,40,0.95,2023-07-01,2023,26
2025-04-19T00:00:00.000,40,0.8929,2025-04-19,2025,16
2021-08-28T00:00:00.000,42,0.8945,2021-08-28,2021,34
2021-04-10T00:00:00.000,72,0.8727,2021-04-10,2021,14
2023-11-25T00:00:00.000,72,0.9455,2023-11-25,2023,47
2022-01-29T00:00:00.000,46,0.9355,2022-01-29,2022,4
2022-05-28T00:00:00.000,46,0.9355,2022-05-28,2022,21
2022-11-26T00:00:00.000,48,0.9091,2022-11-26,2022,47
2025-07-26T00:00:00.000,48,0.8447,2025-07-26,2025,30
2021-01-09T00:00:00.000,49,0.9107,2021-01-09,2021,1
2022-02-26T00:00:00.000,49,0.9286,2022-02-26,2022,8
2024-09-28T00:00:00.000,02,0.5,2024-09-28,2024,39
2022-04-09T00:00:00.000,05,0.913,2022-04-09,2022,14
2024-10-26T00:00:00.000,60,1.0,2024-10-26,2024,43
2025-07-19T00:00:00.000,60,1.0,2025-07-19,2025,29
2021-03-13T00:00:00.000,08,0.9,2021-03-13,2021,10
2021-11-13T00:00:00.000,12,0.8014,2021-11-13,2021,45
2022-09-03T00:00:00.000,12,0.8375,2022-09-03,2022,35
2023-01-28T00:00:00.000,12,0.8881,2023-01-28,2023,4
2022-12-24T00:00:00.000,13,0.9375,2022-12-24,2022,51
2024-02-03T00:00:00.000,13,0.9063,2024-02-03,2024,5
2022-04-30T00:00:00.000,20,0.9444,2022-04-30,2022,17
2021-02-06T00:00:00.000,40,0.9214,2021-02-06,2021,5
2023-10-28T00:00:00.000,40,0.9357,2023-10-28,2023,43
2020-12-05T00:00:00.000,42,0.8807,2020-12-05,2020,49
2022-12-03T00:00:00.000,42,0.9404,2022-12-03,2022,48
2024-08-17T00:00:00.000,42,0.6147,2024-08-17,2024,33
2023-06-03T00:00:00.000,72,0.8909,2023-06-03,2023,22
2023-10-14T00:00:00.000,72,0.9455,2023-10-14,2023,41
2024-05-04T00:00:00.000,72,0.9636,2024-05-04,2024,18
2021-01-16T00:00:00.000,46,0.9355,2021-01-16,2021,2
2022-01-01T00:00:00.000,46,0.9355,2022-01-01,2021,52
2023-04-15T00:00:00.000,46,0.9839,2023-04-15,2023,15
2022-04-16T00:00:00.000,48,0.911,2022-04-16,2022,15
2022-08-06T00:00:00.000,54,0.8983,2022-08-06,2022,31
2021-05-29T00:00:00.000,02,0.9167,2021-05-29,2021,21
2022-06-25T00:00:00.000,02,0.9167,2022-06-25,2022,25
2023-12-16T00:00:00.000,02,0.9167,2023-12-16,2023,50
2024-04-20T00:00:00.000,02,0.875,2024-04-20,2024,16
2022-12-10T00:00:00.000,05,0.9022,2022-12-10,2022,49
2022-01-15T00:00:00.000,60,1.0,2022-01-15,2022,2
2025-01-18T00:00:00.000,08,0.99,2025-01-18,2025,3
2021-05-29T00:00:00.000,69,1.0,2021-05-29,2021,21
2022-06-04T00:00:00.000,69,1.0,2022-06-04,2022,22
2022-06-25T00:00:00.000,36,0.9265,2022-06-25,2022,25
2023-01-07T00:00:00.000,36,0.9608,2023-01-07,2023,1
2020-09-12T00:00:00.000,46,0.0,2020-09-12,2020,37
2022-09-24T00:00:00.000,46,0.9355,2022-09-24,2022,38
2021-09-25T00:00:00.000,48,0.2386,2021-09-25,2021,38
2022-08-20T00:00:00.000,49,0.9286,2022-08-20,2022,33
2021-04-10T00:00:00.000,54,0.8983,2021-04-10,2021,14
2023-05-27T00:00:00.000,54,0.9831,2023-05-27,2023,21
2022-02-26T00:00:00.000,02,0.9167,2022-02-26,2022,8
2021-02-27T00:00:00.000,05,0.913,2021-02-27,2021,8
2024-07-27T00:00:00.000,05,0.3696,2024-07-27,2024,30
2024-11-16T00:00:00.000,08,0.98,2024-11-16,2024,46
2023-07-01T00:00:00.000,12,0.9025,2023-07-01,2023,26
2025-05-17T00:00:00.000,13,0.875,2025-05-17,2025,20
2025-08-09T00:00:00.000,13,0.875,2025-08-09,2025,32
2022-10-22T00:00:00.000,20,0.9444,2022-10-22,2022,42
2022-12-24T00:00:00.000,25,0.9318,2022-12-24,2022,51
2021-01-23T00:00:00.000,36,0.9167,2021-01-23,2021,3
2023-10-21T00:00:00.000,36,0.9706,2023-10-21,2023,42
2021-03-27T00:00:00.000,40,0.9214,2021-03-27,2021,12
2024-01-20T00:00:00.000,40,0.9429,2024-01-20,2024,3
2025-06-14T00:00:00.000,40,0.9,2025-06-14,2025,24
2025-09-06T00:00:00.000,40,0.7143,2025-09-06,2025,36
2021-06-12T00:00:00.000,42,0.8945,2021-06-12,2021,23
2025-02-08T00:00:00.000,42,0.9083,2025-02-08,2025,6
2023-09-30T00:00:00.000,72,0.9455,2023-09-30,2023,39
2023-11-25T00:00:00.000,48,0.9318,2023-11-25,2023,47
2020-12-05T00:00:00.000,49,0.9107,2020-12-05,2020,49
2025-03-29T00:00:00.000,49,0.9821,2025-03-29,2025,13
2022-05-21T00:00:00.000,54,0.8983,2022-05-21,2022,20
2021-07-31T00:00:00.000,08,0.73,2021-07-31,2021,30
2024-05-25T00:00:00.000,08,0.36,2024-05-25,2024,21
2022-09-17T00:00:00.000,12,0.8339,2022-09-17,2022,37
2022-11-19T00:00:00.000,12,0.8339,2022-11-19,2022,46
2024-08-31T00:00:00.000,12,0.343,2024-08-31,2024,35
2025-07-19T00:00:00.000,12,0.8773,2025-07-19,2025,29
2024-01-06T00:00:00.000,15,0.8929,2024-01-06,2024,1
2025-04-19T00:00:00.000,15,0.9286,2025-04-19,2025,16
2023-07-29T00:00:00.000,20,0.9306,2023-07-29,2023,30
2023-09-16T00:00:00.000,20,0.9306,2023-09-16,2023,37
2021-08-07T00:00:00.000,25,0.0568,2021-08-07,2021,31
2024-04-20T00:00:00.000,36,0.9706,2024-04-20,2024,16
2021-07-10T00:00:00.000,40,0.8929,2021-07-10,2021,27
2024-12-07T00:00:00.000,42,0.8807,2024-12-07,2024,49
2020-10-17T00:00:00.000,72,0.0,2020-10-17,2020,42
2023-05-06T00:00:00.000,72,0.8727,2023-05-06,2023,18
2023-01-21T00:00:00.000,46,0.9839,2023-01-21,2023,3
2025-02-01T00:00:00.000,46,0.9677,2025-02-01,2025,5
2024-04-20T00:00:00.000,48,0.928,2024-04-20,2024,16
2022-07-09T00:00:00.000,49,0.9286,2022-07-09,2022,27
2023-09-09T00:00:00.000,49,0.9821,2023-09-09,2023,36
2021-05-01T00:00:00.000,05,0.913,2021-05-01,2021,17
2022-03-12T00:00:00.000,05,0.9239,2022-03-12,2022,10
2022-06-25T00:00:00.000,60,1.0,2022-06-25,2022,25
2024-05-11T00:00:00.000,08,0.44,2024-05-11,2024,19
2024-06-15T00:00:00.000,13,0.2375,2024-06-15,2024,24
2021-02-20T00:00:00.000,20,0.9375,2021-02-20,2021,7
2021-10-23T00:00:00.000,20,0.8958,2021-10-23,2021,42
2022-09-10T00:00:00.000,20,0.9444,2022-09-10,2022,36
2024-01-06T00:00:00.000,25,0.9318,2024-01-06,2024,1
2025-09-13T00:00:00.000,69,1.0,2025-09-13,2025,37
2021-12-18T00:00:00.000,36,0.8627,2021-12-18,2021,50
2023-07-22T00:00:00.000,36,0.9608,2023-07-22,2023,29
2022-10-01T00:00:00.000,42,0.9404,2022-10-01,2022,39
2024-12-21T00:00:00.000,72,0.8,2024-12-21,2024,51
2024-09-28T00:00:00.000,46,0.3065,2024-09-28,2024,39
2022-07-09T00:00:00.000,48,0.9129,2022-07-09,2022,27
2020-09-26T00:00:00.000,49,0.0,2020-09-26,2020,39
2021-02-20T00:00:00.000,49,0.9107,2021-02-20,2021,7
2023-08-12T00:00:00.000,49,0.9643,2023-08-12,2023,32
2020-08-29T00:00:00.000,54,0.0,2020-08-29,2020,35
2024-12-14T00:00:00.000,05,0.913,2024-12-14,2024,50
2022-02-05T00:00:00.000,60,1.0,2022-02-05,2022,5
2025-01-18T00:00:00.000,60,1.0,2025-01-18,2025,3
2021-11-27T00:00:00.000,08,0.73,2021-11-27,2021,47
2023-07-08T00:00:00.000,08,0.94,2023-07-08,2023,27
2021-09-18T00:00:00.000,12,0.7942,2021-09-18,2021,37
2024-10-26T00:00:00.000,13,0.4188,2024-10-26,2024,43
2025-04-26T00:00:00.000,13,0.8875,2025-04-26,2025,17
2022-03-05T00:00:00.000,15,0.8929,2022-03-05,2022,9
2023-11-18T00:00:00.000,15,0.9286,2023-11-18,2023,46
2024-04-27T00:00:00.000,15,0.8929,2024-04-27,2024,17
2021-01-16T00:00:00.000,20,0.9375,2021-01-16,2021,2
2022-07-23T00:00:00.000,20,0.9444,2022-07-23,2022,29
2023-01-21T00:00:00.000,20,0.9375,2023-01-21,2023,3
2025-04-12T00:00:00.000,20,0.8542,2025-04-12,2025,15
2025-08-23T00:00:00.000,20,0.8125,2025-08-23,2025,34
2023-04-22T00:00:00.000,25,0.9205,2023-04-22,2023,16
2023-11-04T00:00:00.000,25,0.9318,2023-11-04,2023,44
2021-09-04T00:00:00.000,40,0.8929,2021-09-04,2021,35
2023-01-28T00:00:00.000,40,0.9357,2023-01-28,2023,4
2025-06-21T00:00:00.000,40,0.8857,2025-06-21,2025,25
2025-04-05T00:00:00.000,42,0.8991,2025-04-05,2025,14
2021-02-27T00:00:00.000,72,0.8909,2021-02-27,2021,8
2021-04-03T00:00:00.000,72,0.8727,2021-04-03,2021,13
2023-05-27T00:00:00.000,72,0.8545,2023-05-27,2023,21
2025-03-01T00:00:00.000,72,0.7273,2025-03-01,2025,9
2021-02-20T00:00:00.000,46,0.9355,2021-02-20,2021,7
2021-11-06T00:00:00.000,46,0.9355,2021-11-06,2021,44
2023-11-18T00:00:00.000,46,0.9839,2023-11-18,2023,46
2022-07-23T00:00:00.000,54,0.8983,2022-07-23,2022,29
2024-01-13T00:00:00.000,54,0.9831,2024-01-13,2024,2
2024-02-24T00:00:00.000,05,0.9348,2024-02-24,2024,8
2023-02-25T00:00:00.000,60,1.0,2023-02-25,2023,8
2023-09-16T00:00:00.000,08,0.94,2023-09-16,2023,37
2022-05-07T00:00:00.000,12,0.8375,2022-05-07,2022,18
2023-09-16T00:00:00.000,13,0.9188,2023-09-16,2023,37
2024-03-23T00:00:00.000,15,0.8929,2024-03-23,2024,12
2021-03-20T00:00:00.000,25,0.9091,2021-03-20,2021,11
2021-03-27T00:00:00.000,25,0.9091,2021-03-27,2021,12
2021-05-22T00:00:00.000,25,0.9091,2021-05-22,2021,20
2022-01-29T00:00:00.000,25,0.2386,2022-01-29,2022,4
2022-03-19T00:00:00.000,25,0.8864,2022-03-19,2022,11
2022-12-31T00:00:00.000,25,0.9318,2022-12-31,2022,52
2022-06-25T00:00:00.000,40,0.9214,2022-06-25,2022,25
2024-09-21T00:00:00.000,40,0.1357,2024-09-21,2024,38
2024-09-28T00:00:00.000,40,0.1357,2024-09-28,2024,39
2022-06-18T00:00:00.000,42,0.9266,2022-06-18,2022,24
2024-03-30T00:00:00.000,42,0.9587,2024-03-30,2024,13
2025-05-10T00:00:00.000,48,0.8485,2025-05-10,2025,19
2024-06-01T00:00:00.000,49,0.5179,2024-06-01,2024,22
2022-04-30T00:00:00.000,54,0.8983,2022-04-30,2022,17
2023-08-12T00:00:00.000,54,0.9153,2023-08-12,2023,32
2021-04-10T00:00:00.000,02,0.9167,2021-04-10,2021,14
2022-07-09T00:00:00.000,02,0.9167,2022-07-09,2022,27
2023-04-22T00:00:00.000,02,0.9167,2023-04-22,2023,16
2023-04-22T00:00:00.000,05,0.9457,2023-04-22,2023,16
2022-05-21T00:00:00.000,60,1.0,2022-05-21,2022,20
2025-05-10T00:00:00.000,08,0.96,2025-05-10,2025,19
2025-09-13T00:00:00.000,08,0.85,2025-09-13,2025,37
2022-07-30T00:00:00.000,12,0.8375,2022-07-30,2022,30
2025-03-08T00:00:00.000,12,0.917,2025-03-08,2025,10
2022-01-15T00:00:00.000,13,0.925,2022-01-15,2022,2
2025-08-02T00:00:00.000,13,0.875,2025-08-02,2025,31
2024-01-06T00:00:00.000,72,0.9455,2024-01-06,2024,1
2024-05-25T00:00:00.000,72,0.0727,2024-05-25,2024,21
2020-11-28T00:00:00.000,46,0.9194,2020-11-28,2020,48
2021-07-31T00:00:00.000,48,0.911,2021-07-31,2021,30
2023-09-09T00:00:00.000,48,0.928,2023-09-09,2023,36
2024-06-22T00:00:00.000,48,0.072,2024-06-22,2024,25
2024-08-31T00:00:00.000,49,0.4821,2024-08-31,2024,35
2024-09-14T00:00:00.000,49,0.4821,2024-09-14,2024,37
2025-01-25T00:00:00.000,49,0.9821,2025-01-25,2025,4
2023-08-19T00:00:00.000,54,0.9831,2023-08-19,2023,33
2020-11-07T00:00:00.000,02,0.8333,2020-11-07,2020,45
2022-09-03T00:00:00.000,05,0.8913,2022-09-03,2022,35
2023-06-03T00:00:00.000,60,1.0,2023-06-03,2023,22
2025-01-11T00:00:00.000,08,0.99,2025-01-11,2025,2
2020-11-07T00:00:00.000,12,0.657,2020-11-07,2020,45
2025-03-22T00:00:00.000,13,0.8875,2025-03-22,2025,12
2024-04-27T00:00:00.000,20,0.9236,2024-04-27,2024,17
2022-07-16T00:00:00.000,25,0.8864,2022-07-16,2022,28
2024-11-30T00:00:00.000,25,0.8864,2024-11-30,2024,48
2022-03-05T00:00:00.000,36,0.9265,2022-03-05,2022,9
2022-12-17T00:00:00.000,42,0.9771,2022-12-17,2022,50
2023-04-29T00:00:00.000,42,0.9679,2023-04-29,2023,17
2024-04-06T00:00:00.000,42,0.9587,2024-04-06,2024,14
2020-12-12T00:00:00.000,72,0.8727,2020-12-12,2020,50
2022-07-30T00:00:00.000,72,0.8364,2022-07-30,2022,30
2023-01-28T00:00:00.000,46,0.9839,2023-01-28,2023,4
2020-11-28T00:00:00.000,48,0.8996,2020-11-28,2020,48
2020-12-05T00:00:00.000,48,0.9015,2020-12-05,2020,49
2023-01-07T00:00:00.000,49,0.9643,2023-01-07,2023,1
2022-03-12T00:00:00.000,02,0.9167,2022-03-12,2022,10
2022-12-17T00:00:00.000,05,0.9348,2022-12-17,2022,50
2025-07-12T00:00:00.000,12,0.9134,2025-07-12,2025,28
2022-09-17T00:00:00.000,13,0.9313,2022-09-17,2022,37
2022-09-24T00:00:00.000,13,0.9188,2022-09-24,2022,38
2023-08-26T00:00:00.000,13,0.9188,2023-08-26,2023,34
2022-04-30T00:00:00.000,15,0.8929,2022-04-30,2022,17
2025-08-16T00:00:00.000,15,0.9286,2025-08-16,2025,33
2024-12-07T00:00:00.000,20,0.9444,2024-12-07,2024,49
2022-12-03T00:00:00.000,25,0.8864,2022-12-03,2022,48
2021-02-13T00:00:00.000,69,1.0,2021-02-13,2021,6
2022-11-05T00:00:00.000,36,0.9216,2022-11-05,2022,44
2023-04-01T00:00:00.000,36,0.9706,2023-04-01,2023,13
2022-09-03T00:00:00.000,42,0.9404,2022-09-03,2022,35
2022-10-08T00:00:00.000,42,0.9404,2022-10-08,2022,40
2022-12-31T00:00:00.000,42,0.9587,2022-12-31,2022,52
2024-04-13T00:00:00.000,42,0.9541,2024-04-13,2024,15
2020-08-15T00:00:00.000,72,0.0,2020-08-15,2020,33
2024-03-09T00:00:00.000,72,0.9636,2024-03-09,2024,10
2021-05-29T00:00:00.000,46,0.9355,2021-05-29,2021,21
2025-03-22T00:00:00.000,46,0.9839,2025-03-22,2025,12
2021-11-06T00:00:00.000,48,0.1989,2021-11-06,2021,44
2021-02-06T00:00:00.000,49,0.9107,2021-02-06,2021,5
2023-03-11T00:00:00.000,49,0.9821,2023-03-11,2023,10
2024-06-29T00:00:00.000,49,0.5,2024-06-29,2024,26
2022-05-28T00:00:00.000,54,0.8983,2022-05-28,2022,21
2024-02-03T00:00:00.000,54,0.9831,2024-02-03,2024,5
2024-01-13T00:00:00.000,05,0.9457,2024-01-13,2024,2
2022-05-28T00:00:00.000,60,1.0,2022-05-28,2022,21
2021-05-22T00:00:00.000,08,0.9,2021-05-22,2021,20
2025-06-21T00:00:00.000,08,0.95,2025-06-21,2025,25
2023-02-18T00:00:00.000,13,0.9188,2023-02-18,2023,7
2021-04-17T00:00:00.000,25,0.9091,2021-04-17,2021,15
2025-03-22T00:00:00.000,25,0.9091,2025-03-22,2025,12
