epiweek,year,week,season,state_fips,state_abbr,state_name,wili,ili,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,release_date,issue
202246,2022,46,2022/2023,45,SC,South Carolina,7.30863,7.30863,2554,34945,40,,,,,,,2024-10-04,202439
202247,2022,47,2022/2023,45,SC,South Carolina,8.93056,8.93056,2967,33223,39,,,,,,,2024-10-04,202439
202248,2022,48,2022/2023,45,SC,South Carolina,7.83351,7.83351,2872,36663,39,,,,,,,2024-10-04,202439
202249,2022,49,2022/2023,45,SC,South Carolina,6.28148,6.28148,2033,32365,40,,,,,,,2024-10-04,202439
202250,2022,50,2022/2023,45,SC,South Carolina,5.8498,5.8498,1797,30719,40,,,,,,,2024-10-04,202439
202251,2022,51,2022/2023,45,SC,South Carolina,5.64986,5.64986,1601,28337,38,,,,,,,2024-10-04,202439
202252,2022,52,2022/2023,45,SC,South Carolina,6.00084,6.00084,1713,28546,38,,,,,,,2024-10-04,202439
202301,2023,1,2022/2023,45,SC,South Carolina,4.86698,4.86698,1566,32176,39,,,,,,,2024-10-04,202439
202302,2023,2,2022/2023,45,SC,South Carolina,3.43608,3.43608,1069,31111,38,,,,,,,2024-10-04,202439
202303,2023,3,2022/2023,45,SC,South Carolina,3.30362,3.30362,1045,31632,39,,,,,,,2024-10-04,202439
202304,2023,4,2022/2023,45,SC,South Carolina,2.87284,2.87284,868,30214,38,,,,,,,2024-10-04,202439
202305,2023,5,2022/2023,45,SC,South Carolina,3.21164,3.21164,987,30732,39,,,,,,,2024-10-04,202439
202306,2023,6,2022/2023,45,SC,South Carolina,3.12011,3.12011,1017,32595,39,,,,,,,2024-10-04,202439
202307,2023,7,2022/2023,45,SC,South Carolina,2.79093,2.79093,843,30205,39,,,,,,,2024-10-04,202439
202308,2023,8,2022/2023,45,SC,South Carolina,2.57577,2.57577,787,30554,39,,,,,,,2024-10-04,202439
202309,2023,9,2022/2023,45,SC,South Carolina,2.26545,2.26545,800,35313,38,,,,,,,2024-10-04,202439
202310,2023,10,2022/2023,45,SC,South Carolina,2.17821,2.17821,738,33881,38,,,,,,,2024-10-04,202439
202311,2023,11,2022/2023,45,SC,South Carolina,2.17441,2.17441,760,34952,38,,,,,,,2024-10-04,202439
202312,2023,12,2022/2023,45,SC,South Carolina,2.30098,2.30098,820,35637,38,,,,,,,2024-10-04,202439
202313,2023,13,2022/2023,45,SC,South Carolina,2.41018,2.41018,866,35931,38,,,,,,,2024-10-04,202439
202314,2023,14,2022/2023,45,SC,South Carolina,2.0661,2.0661,717,34703,38,,,,,,,2024-10-04,202439
202315,2023,15,2022/2023,45,SC,South Carolina,1.98529,1.98529,664,33446,38,,,,,,,2024-10-04,202439
202316,2023,16,2022/2023,45,SC,South Carolina,1.79012,1.79012,638,35640,38,,,,,,,2024-10-04,202439
202317,2023,17,2022/2023,45,SC,South Carolina,1.866,1.866,645,34566,37,,,,,,,2024-10-04,202439
202318,2023,18,2022/2023,45,SC,South Carolina,1.83296,1.83296,629,34316,37,,,,,,,2024-10-04,202439
202319,2023,19,2022/2023,45,SC,South Carolina,1.75859,1.75859,616,35028,38,,,,,,,2024-10-04,202439
202320,2023,20,2022/2023,45,SC,South Carolina,1.75231,1.75231,606,34583,39,,,,,,,2024-10-04,202439
202321,2023,21,2022/2023,45,SC,South Carolina,1.39733,1.39733,460,32920,38,,,,,,,2024-10-04,202439
202322,2023,22,2022/2023,45,SC,South Carolina,1.49025,1.49025,506,33954,39,,,,,,,2024-10-04,202439
202323,2023,23,2022/2023,45,SC,South Carolina,1.53966,1.53966,532,34553,39,,,,,,,2024-10-04,202439
202324,2023,24,2022/2023,45,SC,South Carolina,1.37781,1.37781,468,33967,39,,,,,,,2024-10-04,202439
202325,2023,25,2022/2023,45,SC,South Carolina,1.20972,1.20972,413,34140,38,,,,,,,2024-10-04,202439
